Question,Answer,Furigana,Meaning,Example,Translation,VocabWords
"偶然","ぐうぜん","ぐう.ぜん","coincidence, chance.","私は、偶然旧友に会った。","I met an old friend by chance.","偶数, 偶像, 偶発, 自然, 天然, 突然, 全然, 配偶者"
"伝える","つたえる","つた","to convey, to report.","奥様によろしくお伝えください。","Please say hello to your wife.","伝統, 宣伝, 手伝う"
"絶好","ぜっこう","ぜっ.こう","best, ideal.","絶好の機会を逃した。","I missed a golden opportunity.","絶対, 絶滅, 絶望, 格好, 友好, 大好き, 途絶える, 好き好き"
"お届け","おとどけ",".とど","delivery (of a package, goods, etc.), delivered (of a package, etc.).","商品のお届けは玄関先までとなっております。","The goods will be delivered to the front door.","見届ける"
"申し遅れる","もうしおくれる","もう..おく","to be slow in saying.","","","申請, 申告, 遅刻, 申し訳, 手遅れ, 申し上げる"
"態度","たいど","たい.ど","attitude, manner.","私は彼の態度が癪に障った。","I was annoyed at his behavior.","状態, 事態, 重態, 実態, 今度, 度々, 支度, 丁度"
"見違える","みちがえる","み.ちが","to mistake (for something or someone else), to be unable to recognize.","あまりにお変わりになっていて見違えるほどです。","You have changed so much that I can hardly recognize you.","意見, 見物, 違反, 相違, 見舞い, 間違える"
"国選弁護人","こくせんべんごにん","こく.せん.べん.ご.にん","court-appointed attorney.","","","外国, 国家, 天国, 選手, 選択, 選挙, 抽選, 弁当, 弁解, 弁論, 看護, 保護, 人形, 一人, 恋人, お弁当, 看護師, 看護婦"
"唯一","ゆいいつ","ゆい.いつ","only, sole.","初めの一歩が唯一の難関。","The first step is the hardest.","一緒, 一番, 唯物論, 一昨日"
"孤独","こどく","こ.どく","solitude, loneliness.","私はこの上なくさびしく、孤独だ。","I am as sad and lonely as can be.","孤立, 孤児, 孤島, 独身, 独立, 独特, 孤児院, 独り言"
"見方","みかた","み.かた","viewpoint, point of view.","私の見方ではもう少し待つほうがよさそうだ。","From my point of view, it would be better to wait a little longer.","意見, 見物, 仕方, 一方, 夕方, 両方, 見舞い"
"放る","ほうる","ほう","to throw, to fling.","いい球を放るようになったな、恵一君。","You throw a good ball nowadays, Keiichi.","放送, 解放, 開放"
"成る程","なるほど","な..ほど","I see, that's right.","なるほど彼は若いが、用心深い。","Indeed he is young, but he is prudent.","完成, 構成, 賛成, 成功, 成人, 程度, 過程, 日程, 課程, 方程式"
"日本中","にほんじゅう","に.ほん.じゅう","throughout Japan, Japan Association for Central Asian Studies.","そのニュースは日本中に広まった。","The news spread all over Japan.","毎日, 日記, 本当, 本棚, 根本, 背中, 年中, 途中, 火曜日, 中学校, 真ん中"
"笑い者","わらいもの","わら..もの","laughingstock, butt of ridicule.","このままだと日本は世界の笑い者になる。","At this rate, Japan will make an exhibition of itself before the world.","微笑, 笑顔, 医者, 患者, 悪者, 微笑む, 歯医者"
"大々的","だいだいてき","だい.だい.てき","great, grand.","彼は大々的にパーティーを催した。","He gave a party on a large scale.","大学, 大勢, 大人, 目的, 的確, 大使館, 大好き, 積極的, 消極的, 比較的"
"極秘","ごくひ","ごく.ひ","absolute secrecy, top secret mission.","彼女は極秘で私にその話をした。","She told me the story in confidence.","極楽, 南極, 北極, 秘密, 神秘, 秘書, 積極的, 消極的"
"勧める","すすめる","すす","to recommend (someone to do), to advise.","私は貴方が汽車で行くことを勧めます。","I recommend you to go by train.","勧告, 勧誘, 勧奨"
"話題","わだい","わ.だい","topic, subject.","その話題は話し合う価値がある。","The topic is worth discussing.","電話, 会話, 問題, 宿題, 題名, 話し合う"
"数年","すうねん","すう.ねん","several years, a few years.","私は数年前にゴルフを始めた。","I began playing golf years ago.","数学, 数字, 来年, 今年, 去年, 一昨年"
"姿を消す","すがたをけす","すがた..け","to disappear, to vanish.","いろいろな動物が地球上から姿を消した。","Many kinds of animals have vanished from the earth.","姿勢, 容姿, 雄姿, 消費, 消防, 後ろ姿"
"破滅","はめつ","は.めつ","ruin, destruction.","遅かれ早かれ彼は破滅する。","He will eventually ruin himself.","破産, 突破, 破片, 絶滅, 滅亡, 滅多に, 滅茶苦茶"
"宿す","やどす","やど","to house, to contain.","","","宿題, 下宿, 宿泊, 宿命"
"代々","だいだい","だい.だい","for generations, from generation to generation.","この伝統は代々受け継がれている。","This tradition has been passed down from generation to generation.","時代, 交代, 現代"
"見捨てる","みすてる","み.す","to abandon, to fail.","彼は友人から見捨てられてしまった。","He was deserted by his friends.","意見, 見物, 見舞い, 四捨五入, 使い捨て, 切り捨てる"
"痩せ細る","やせほそる","や..ほそ","to lose weight, to become thin.","骨と皮ばかりにやせ細る。","Be reduced to skin and bones.","痩身, 痩躯, 夏痩, 細胞, 詳細, 心細い, 痩せ我慢"
"本棚","ほんだな","ほん.だな","bookshelves, bookshelf.","この本棚は組み立てが簡単です。","This bookcase is easy to assemble.","本当, 日本, 根本, 戸棚, 棚上げ, 大陸棚"
"磨き込む","みがきこむ","みが..こ","to polish, to rub up.","","","琢磨, 研磨, 歯磨き, 意気込む, 申し込む, 突っ込む, 飛び込む"
"艶","つや","つや","gloss, luster.","飼い猫の毛のつやが悪くなった。","Our cat's fur has lost its luster.",""
"純金","じゅんきん","じゅん.きん","pure gold, solid gold.","その小さな像は純金でできていると言われている。","The small statue is said to be made of fine gold.","単純, 純粋, 純情, 不純, 針金, 賃金, 金槌, 金曜日"
"黒檀","こくたん","こく.たん","ebony.","","","黒板, 黒字, 小檀, 檀那, 紫檀, 真っ黒, 大檀那"
"来客用","らいきゃくよう","らい.きゃく.よう","for visitors, for guests.","","","来月, 来週, 来年, 旅客, 客観, 観客, 乗客, 用意, 利用, 用事, 出来事"
"嘸かし","さぞかし","さぞ","certainly, surely.","こんなにすばらしい本を書くとは、著者はさぞかしりっぱな学者だろう。","What a good scholar the author must be to write such a splendid book!",""
"値段","ねだん","ね.だん","price, cost.","このラジオの値段はいくらですか。","What is the price of this radio?","価値, 階段, 段々, 手段, 普段, 値引き"
"油絵","あぶらえ","あぶら.え","oil painting, oil paints.","彼女は油絵を始めた。","She has taken to painting in oils.","醤油, 石油, 灯油, 絵画, 絵本, 絵の具"
"暑苦しい","あつくるしい","あつ.くる","sultry, sweltering.","昨夜は暑くるしかった。","It was sultry last night.","残暑, 避暑, 苦労, 苦痛, 蒸し暑い, 見苦しい"
"手放す","てばなす","て.ばな","to let go of, to release.","その指輪を手放すな。","You must not part with the ring.","派手, 上手, 下手, 放送, 解放, 開放, 運転手"
"麦藁帽子","むぎわらぼうし","むぎ.わら.ぼう.し","straw hat.","私はこの古い麦藁帽子にとても愛着がある。","I am very much attached to this old straw hat.","小麦, 蕎麦, 脱帽, 子供, 双子, 椅子, 王子, 小麦粉, 藁人形, 烏帽子, 僧帽弁, 烏帽子名"
"揺らぐ","ゆらぐ","ゆ","to swing, to sway.","","","動揺"
"真っ直ぐ","まっすぐ","ま..す","straight (ahead), direct.","あなたはきのう放課後まっすぐ帰宅しましたか。","Did you go straight home after school yesterday?","写真, 真剣, 直接, 直径, 正直, 真ん中, 真っ赤"
"見据える","みすえる","み.す","to stare fixedly at, to fix one's gaze on.","我々は将来を見据えつつ、今そこにある危機を乗り越えていかねばならない。","We have to look the future straight in the eye and prepare to get through the coming crisis.","意見, 見物, 見舞い, 据え置き, 据え付け"
"出て行く","でていく","で..い","to go out and away, to leave.","彼は私に出てけと合図した。","He made a sign to me to go out.","出口, 提出, 出身, 銀行, 行儀, 引き出し"
"突然","とつぜん","とつ.ぜん","abrupt, sudden.","すべて突然起こった。","Everything happened all at once.","衝突, 突破, 自然, 天然, 偶然, 全然, 突っ込む, 突き当たる"
"或る日","あるひ","あ..ひ","one day, (on) a certain day.","ある日、彼は弱いカメを助けた。","One day he helped a weak turtle.","或日, 毎日, 日記, 日本, 火曜日"
"身に付ける","みにつける","み..つ","to learn, to acquire knowledge.","「日本の経営陣は米国の労働者の扱い方を身につけなければいけない」と彼は言った。","Japanese management must learn how to deal with American workers, he said.","自身, 出身, 中身, 身長, 寄付, 日付, 受付, 見付ける, 片付ける"
"誠","まこと","まこと","truth, reality.","嘘から出た誠。","Many a true word is spoken in jest.",""
"当たる","あたる","あ","to be hit, to strike.","私は顔に冷たい風が当たるのを感じた。","I felt a cold wind on my face.","本当, 適当, お弁当"
"件","けん","けん","matter, affair.","私はこの件に関しては、あなたに賛成です。","I agree with you on this issue.",""
"取れる","とれる","と","to come off (of a button, handle, lid, etc.), to go away (of a fever, pain, swelling, etc.).","鋳物が金型からすっぽりとれた。","The casting came cleanly out of its mold.","取材, 受け取る, 取り替える, 取り上げる"
