Question,Answer,Furigana,Meaning,Example,Translation,VocabWords
"生","なま","なま","raw, uncooked.","アメリカ人にはよくあることだが彼はなまの魚を好かない。","As is often the case with Americans, he does not care for raw fish.",""
"生憎","あいにく","あい.にく","unfortunately, sorry, but ...","あいにくですが本日は予約でいっぱいです。","I'm sorry, today is fully booked.","学生, 憎悪, 誕生日, 一生懸命"
"切れ","きれ","き","piece, slice.","切れはずたずたに切り裂かれた。","The cloth was torn to shreds.","大切, 切手, 締切, 裏切る"
"切れる","きれる","き","to break, to snap.","二人の子供は綱が切れるまで引っ張りあった。","The two children pulled at the rope until it broke.","大切, 切手, 締切, 裏切る"
"節","ふし","ふし","joint, knuckle.","彼には加古川の人を軽蔑しているふしがある。","He seems to hold people from Kakogawa in contempt.",""
"説","せつ","せつ","theory, doctrine.","あなたがなんと言おうと、私はやはりその説が正しいと思う。","For all you say, I still believe in the truth of the theory.",""
"絶滅","ぜつめつ","ぜつ.めつ","extinction, extermination.","絶滅は進化の一部である。","Extinction is part of evolution.","絶対, 絶望, 滅亡, 滅多に, 途絶える, 滅茶苦茶"
"先ず","まず","ま","first (of all), firstly.","まず第一に私はジムを訪ねなければならない。","First of all, I have to call on Jim.","先月, 先週, 真っ先"
"占める","しめる","し","to occupy, to hold.","ある研究によれば、ガンによる女性の死亡数の中では肺がんが１７％を占めている。","A study shows lung cancer accounts for 17% of women's cancer deaths.","占領, 独占, 占拠"
"全く","まったく","まった","really, truly.","彼の意見は我々の意見とはまったく違っている。","His opinion is quite different from ours.","全部, 安全, 完全"
"其の儘","そのまま","そ..まま","without change, as is.","ドアをそのままにしておいてはいけません。","The door must not be left open.","其程, 其儘, 其方, 我儘, 其れ程, 勝手気儘"
"其れでも","それでも","そ","but (still), and yet.","雨が激しく降っていますそれでも私は行かなければならない。","It's raining hard and yet I must go.","其程, 其儘, 其方, 其れ程"
"其処で","そこで","そ.こ","so, accordingly.","最終電車に乗り遅れてしまいました。そこで、家までずっと歩くはめになりました。","I missed the last train, so I had to walk all the way home.","其程, 其儘, 其方, 処理, 処分, 処置, 対処, 処罰, 其れ程"
"打つ","うつ","う","to hit, to strike.","階段から落ちて背中を強く打ちました。","I fell down the stairs and hit my back very hard.","打撃, 打ち消す, 打ち込む, 打ち合わせ"
"対","つい","つい","pair, couple.","この国の王は人ではなく、はるか天空に居られるという三対の翼を持つ神獣なんだ。","The king of this country isn't a person, but a divine beast with three pairs of wings said to be in far away in the sky.",""
"帯","おび","おび","obi (kimono sash), obi (strip of paper looped around a book, CD, etc. containing information about the product).","彼女の着物と帯の取り合わせはおつだね。","Her kimono and obi combination is smart, isn't it?",""
"怠ける","なまける","なま","to be lazy, to be idle.","概して人間は怠ける傾向にある。","As a rule, man is inclined to be lazy.","怠惰, 怠慢"
"態と","わざと","わざ","on purpose, deliberately.","そのピエロはわざと転んだ。","The clown fell down on purpose.","状態, 態度, 事態, 重態, 実態"
"大した","たいした","たい","considerable, great.","それはたいした問題ではない。","That is not much of a problem.","大学, 大勢, 大人, 大使館, 大好き"
"大家","おおや","おお.や","landlord, landlady.","その大家は以前は暮らし向きがよかったそうだ。","They say the landlord used to be well off.","大学, 大勢, 大人, 家族, 家賃, 家庭, 大使館, 大好き"
"宅","たく","たく","house, home.","ワシントン市の友人宅に泊まります。","I'm staying at my friend's house in Washington City.",""
"叩く","たたく","たた","to strike, to hit.","見知らぬ人が玄関のドアをしきりにたたいた。","A stranger beat urgently at the front door.","肩叩き"
"男の人","おとこのひと","おとこ..ひと","man.","若い男の人がドアの前で歌っています。","A young man is singing in front of the door.","男性, 長男, 男子, 人形, 一人, 恋人, 男の子, 外国人"
"知らせ","しらせ","し","news, word.","その悪い知らせは残念ながら本当だ。","The bad news is unfortunately true.","知恵, 知事, ご存知"
"地区","ちく","ち.く","district, area.","あなたはこの地区をよく知っていますか。","Are you familiar with this area?","地震, 地図, 生地, 地理, 区別, 区域, 区分, 地下鉄, 区切る"
"喋る","しゃべる","しゃべ","to talk, to chat.","つい彼が病気だということをしゃべってしまった。","I've just let slip that he is sick.","喋々喃々"
"直に","じかに","じか","directly, in person.","あなたとじかに会ってじっくり話したいことがあるのです。","I have something to talk over with you, face to face.","直接, 直径, 正直, 真っ直ぐ"
"通す","とおす","とお","to stick through, to force through.","その子はどうしても自分のわがままを通そうとしている。","The boy will have his own way.","交通, 融通, 大通り"
"通り","とおり","とお","street, road.","この通りに沿って行けば駅に着きます。","If you follow this street, you will get to the station.","交通, 融通"
"掴む","つかむ","つか","to seize, to catch.","だれかが私の腕をつかんだ。","Somebody caught me by the arm.","手掴み, 掴み取り"
"諦める","あきらめる","あきら","to give up, to abandon (hope, plans).","その少年は死んだものとしてあきらめられた。","The boy was given up for dead.","諦観, 要諦, 三諦"
"溺れる","おぼれる","おぼ","to struggle in the water, to sink below the surface and become unable to breathe.","あなたが助けてくれなかったら私はおぼれていたことでしょう。","If it had not been for your help, I should have drowned.","溺死, 溺愛, 溺れ死に, 溺れ込む"
"田","た","た","rice field, rural area.","１週間田舎にいてすっかり元気になったような気がする。","I feel completely restored after a week in the country.",""
"兎に角","とにかく","と..かく","anyway, anyhow.","とにかく、試験が終わってほっとしたよ。","Anyhow, I'm relieved the test is over.","兎角, 兎馬, 角度, 方角, 三角, 月の兎"
"度","たび","たび","time (three times, each time, etc.), times.","彼は東京へ来るたび私を訪ねてきた。","He visited me every time he came up to Tokyo.",""
"度","たび","たび","time (three times, each time, etc.), times.","彼は東京へ来るたび私を訪ねてきた。","He visited me every time he came up to Tokyo.",""
"同僚","どうりょう","どう.りょう","coworker, co-worker.","私の同僚は報告書を改ざんした。","My colleague doctored the report.","同時, 同様, 共同, 同一, 官僚, 閣僚, 幕僚, 僚友"
"届く","とどく","とど","to reach, to touch.","彼女の声は騒音でよく届かなかった。","Her voice did not carry well over the noise.","見届ける"
"屯","たむろ","たむろ","gathering, place where people gather.","この橋は重さ１０トンしか支えられません。","This bridge bears only ten tons.",""
"如何しても","どうしても","どう","by all means, at any cost.","彼女はどうしても自分の思い通りにしようとする。","She will have her own way.","突如, 欠如, 如実, 何時, 如何に, 如何にも"
"任せる","まかせる","まか","to leave (a matter, decision, etc. to someone), to entrust (to someone).","最終決定は彼に任せた。","We left the final decision to him.","責任, 就任, 主任"
"売れる","うれる","う","to sell (well), to be well known.","この型の携帯電話はよく売れています。","This type of mobile phone sells well.","商売, 販売, 売り場"
"莫大","ばくだい","ばく.だい","vast, huge.","ジョンは莫大な財産を相続した。","John inherited a large fortune.","索莫, 寂莫, 大学, 大勢, 大人, 莫臥児, 大使館, 大好き"
"抜く","ぬく","ぬ","to pull out, to draw out.","歯医者に行ってその歯を抜いてもらった方がよいですね。","You had better go to the dentist to have that tooth pulled out.","海抜, 抜け出す"
