Question,Answer,Furigana,Meaning,Example,Translation,VocabWords
"睨む","にらむ","にら","to glare at, to scowl at.","彼はにくらしげに彼女をにらんだ。","He stared at her with hatred.","睥睨, 親睨, 睨め付ける"
"臍","へそ","へそ","navel, belly button.","","",""
"諄い","くどい","くど","repetitious, long-winded.","くどいよ君の質問は、もううるさい。","Stop bugging me with your annoying questions!","諄々, 諄諄しい"
"躊躇う","ためらう","ためら","to hesitate, to waver.","質問するのをためらわないでください。","Don't hesitate to ask questions.","躊躇い, 躊躇逡巡, 躊躇いながら"
"躓く","つまずく","つまず","to trip (over), to stumble.","私は石につまずいて、足首をひねってしまった。","I tripped on a stone, twisting my ankle.",""
"饂飩","うどん","うどん","udon, wonton (Chinese dumpling).","そばはそば粉から、うどんやきしめんは普通の小麦粉からできてるの。","Soba is made of buckwheat flour, and udon and kishimen are made of plain wheat flour.","餛飩"
"逸れる","それる","そ","to turn away, to bear off.","本題からそれないようにしましょう。","Let's not deviate from the subject.","逸脱, 逸話"
"傾く","かたむく","かたむ","to incline toward, to slant.","そのポールは左に傾いた。","The pole inclined to the left.","傾向, 傾斜, 傾注"
"剃る","そる","そ","to shave.","お父さんがバスルームでひげを剃っている。","Dad is shaving in the bathroom.","剃刀, 髭剃り, オッカムの剃刀"
"螺子","ねじ","ね.じ","screw, key (of a clock, watch, etc.).","この機械は１時間に千個のねじを製造する。","This machine cranks out a thousand screws an hour.","螺旋, 法螺, 栄螺, 帽子, 子供, 双子, 椅子, 王子"
"愈々","いよいよ","いよ.いよ","more and more, all the more.","いよいよ薄暮、もうすぐ宵闇。","It's getting more and more shadowy, soon it will be twilight.",""
"打ち合わせ","うちあわせ","う..あ","(preparatory) meeting, briefing session.","あのグループは近く開催するパーティーについての打ち合わせをしようとした。","The group was planning a bull session to talk about the upcoming party.","打撃, 都合, 試合, 合併, 打ち消す, 打ち込む, 間に合う"
"落ち着く","おちつく","お..つ","to calm down, to compose oneself.","彼は当惑して落ち着きませんでした。","He felt lost and uncomfortable.","落第, 落下, 洒落, 墜落, 到着, 上着, 着工"
"思い付く","おもいつく","おも..つ","to think of, to hit upon.","いい考えを思いついた。","A good idea came into my mind.","思想, 寄付, 日付, 受付, 不思議, 思い出す, 見付ける, 片付ける"
"会館","かいかん","かい.かん","meeting hall, assembly hall.","その日に限って子供たちは会館に入ることを許される。","The hall allows children in only on that day.","会社, 会議, 会場, 旅館, 出会う, 図書館, 大使館, 映画館, 美術館"
"関わる","かかわる","かか","to be involved (in), to get involved (in).","新聞によれば、彼はその陰謀に関わっていた。","According to the newspaper, he participated in the plot.","玄関, 関係, 関心, 関連"
"箇所","かしょ","か.しょ","place, point.","この湖はこの箇所が一番深い。","The lake is deepest at this point.","箇月, 箇々, 近所, 台所, 余所, 一箇月, 三箇日, 事務所"
"歌留多","カルタ","カ.ル.タ","karuta, karuta game in which players race to grab cards associated with a given reading.","カルタを配ってください。","Please deal the cards.","歌手, 歌声, 留守, 書留, 多少, 留学生, 滅多に"
"切っ掛け","きっかけ","き..か","chance, start.","彼等は彼に逃げるきっかけを与えた。","They gave him a chance to escape.","大切, 切手, 締切, 裏切る, 心掛け, 手掛かり, 大掛かり"
"組み合わせ","くみあわせ","く..あ","combination, assortment.","一国にとって金融政策と財政政策の適切な組み合わせが大切である。","It is important for a nation to have an adequate mix of monetary and fiscal policies.","組合, 番組, 組織, 都合, 試合, 合併, 間に合う"
"退く","どく","ど","to step aside, to move (i.e. out of the way).","そこにいると邪魔なんだよね。どいてよ。","Move! You're in my way.","退院, 引退"
"住居","じゅうきょ","じゅう.きょ","dwelling, house.","ところで、お住まいはどちらですか。","By the way, where do you live?","住所, 住宅, 住民, 芝居, 居間, 居住"
"折角","せっかく","せっ.かく","with trouble, at great pains.","せっかくの苦労もあだになった。","All my pains went for nothing.","骨折, 時折, 角度, 方角, 三角"
"炊く","たく","た","to cook (grains, e.g. rice), to boil.","ご飯の上手なたき方を知っていますか。","Do you know how to cook rice well?","炊事, 自炊, 炊出し, 炊き出し"
"溜息","ためいき","ため.いき","sigh, to sigh.","「溜息なんてついてた？」「不幸せなオーラ出しながらね」","Did I really sigh? While giving out an aura of unhappiness.","休息, 息子, 利息, 溜め息, 水溜まり, 吹き溜まり"
"問い合わせ","といあわせ","と..あ","inquiry, query.","ご兄弟のことはカンザス州から問い合わせを受けたばかりです。","We have just received an inquiry from Kansas concerning your brother.","質問, 問題, 疑問, 都合, 試合, 合併, 間に合う"
"謎々","なぞなぞ","なぞ.なぞ","riddle, puzzle.","「もしおまえが私のなぞなぞ答えられたら、私はおまえを無事に通してやる」とスフィンクスは言った。","I will let you pass safely, the Sphinx said, if you can answer my riddle.","謎語, 謎解き"
"何と無く","なんとなく","なん..な","somehow or other, for some reason or another.","私はなんとなく彼の家を見つけた。","Somehow or other I found his house.","何時, 無理, 無事, 無料, 如何にも, ご無沙汰"
"匂う","におう","にお","to be fragrant, to smell (good).","この辺臭うんだけど。","Something stinks here.","匂菫, 匂い袋, 匂辛夷"
"呑気","のんき","のん.き","easy, easygoing.","お前は当事者じゃないから、そんなのんきなこと言ってられるんだよ。","You wouldn't be so casual about it if you were directly involved.","剣呑, 元気, 気配, 湯気, 気質, 天気, 湯呑み, 呑み込む"
"剥がす","はがす","は","to tear off, to peel off.","彼女は窓からステッカーを引き剥がした。","She tore away the stickers from the window.",""
"引き止める","ひきとめる","ひ..と","to detain, to check.","引き止めても無駄だ。","It's no use holding me back.","引退, 字引, 禁止, 長引く, 引き出し, 引っ越す, 立ち止まる"
"一先ず","ひとまず","ひと.ま","for now, for the time being.","彼は打ち切って、ひとまず休息しようという動議を出した。","He made a motion that we stop and rest awhile.","一緒, 一番, 唯一, 先月, 先週, 一昨日, 真っ先"
"響き","ひびき","ひび","echo, reverberation.","その手紙には強制的なひびきがあるし、さらに悪いことには、思いやりがない。","The letter sounds forced, what is worse, insincere.","影響, 反響, 音響"
"塞がる","ふさがる","ふさ","to be closed, to be blocked.","道路は倒れた木で塞がっていた。","The road is blocked by fallen trees.","閉塞, 梗塞, 心筋梗塞"
"塞ぐ","ふさぐ","ふさ","to stop up, to close up.","彼女はなぜかふさいでいる。","She looks blue for some reason.","閉塞, 梗塞, 心筋梗塞"
"坊ちゃん","ぼっちゃん","ぼっ","(another's) son, boy.","御坊ちゃんに幸あれ。","All our best to that little boy.","寝坊, 坊主, 赤ん坊"
"真っ黒","まっくろ","ま..くろ","pitch black, deep black.","あーあ、トーストが真っ黒に焦げてしまっているよ。","Oh, the toast is burned black.","写真, 真剣, 黒板, 黒字, 真ん中, 真っ赤, 真っ直ぐ"
"勿体無い","もったいない","もっ.たい.な","wasteful, a waste.","とてもいい天気だから家の中にいるのがもったいない。","It's too sunny to stay inside.","勿論, 大体, 体裁, 一体, 全体, 無理, 無事, 無料, 勿の論, 勿体ない, ご無沙汰, 事勿れ主義"
"薬缶","やかん","や.かん","kettle, bald head.","薬缶がシュンシュンいうまで待ちなさい。","Wait till the kettle begins to sing.","薬品, 薬局, 農薬, 薬指, 缶詰, 空き缶"
"余所","よそ","よ.そ","another place, somewhere else.","ここの人たちはよそから来た人をみな嫌う。","These people hate all foreigners.","余裕, 余分, 余計, 近所, 台所, 事務所"
"蘇る","よみがえる","よみがえ","to be resurrected, to be resuscitated.","春の雨が花に生気をよみがえらせた。","A spring rain revived the flower.","蘇生, 蘇連, 蘇芳"
"湧く","わく","わ","to well (up), to gush out (of water).","彼女の目には涙が湧きあふれていた。","Her eyes gushed with tears.","湧水, 湧出, 湧泉, 湧き起こる"
"詫びる","わびる","わ","to apologize, to apologise.","その男は私の足を踏んだのにわびることさえしなかった。","The man did not so much as apologize for stepping on my foot.","詫状, 詫び状"
"目出度い","めでたい","め.で.た","happy, auspicious.","その一件はめでたく落着するだろう。","The affair will come to a happy conclusion.","注目, 面目, 駄目, 目的, 出口, 提出, 出身, 今度, 度々, 支度, 丁度, 引き出し"
"欧米","おうべい","おう.べい","Europe and the United States, Europe and America.","医学では日本は欧米に追いつきました。","Japan has caught up with Europe and America in medicine.","西欧, 東欧, 北欧, 欧州, 南米, 日米, 新米"
"注す","さす","さ","to pour, to add (liquid).","","","注意, 注射"
"点ける","つける","つ","to turn on, to switch on.","テレビをつけて。","Please turn on the television.","欠点, 交差点"
"纏まる","まとまる","まと","to find resolution, to be settled.","３時間議論したが、我々は話がまとまらなかった。","After three hours of discussion we got nowhere.","半纏, 纏り付く, 取り纏める, 纏わり付く"
