Question,Answer,Furigana,Meaning,Example,Translation,VocabWords
"達者","たっしゃ","たっ.しゃ","in good health, healthy.","彼はとても年をとっているけれどたっしゃだ。","Although he is very old, he is strong.","配達, 友達, 発達, 達成, 医者, 患者, 悪者, 歯医者"
"脱する","だっする","だっ","to escape from, to get out.","あの会社は赤字を脱した。","The company stopped losing money.","脱線, 脱出, 脱退, 脱走"
"投げ出す","なげだす","な..だ","to throw down, to throw out.","運転手は運転台からもんどり打って投げ出された。","The driver was thrown from his seat head over heels.","投票, 投書, 投資, 出口, 提出, 出身, 引き出し"
"没収","ぼっしゅう","ぼっ.しゅう","seizure, confiscation.","兵隊たちは彼らが征服した人々から食物を没収した。","The soldiers seized food from the people they conquered.","沈没, 没落, 日没, 没頭, 陥没, 収穫, 収入, 吸収"
"揺さ振る","ゆさぶる","ゆ..ぶ","to shake, to jolt.","地震が突然、建物をゆさぶった。","The earthquake suddenly shook the buildings.","動揺, 振興, 身振り, 久し振り, 振る舞う"
"兼業","けんぎょう","けん.ぎょう","perusing as a side business, doing in addition to one's main work.","","","授業, 工業, 産業, 卒業, 営業, 気兼ね, 兼ね備える"
"養護","ようご","よう.ご","nursing, (protective) care.","","","栄養, 教養, 休養, 養成, 看護, 弁護, 保護, 看護師, 看護婦"
"馬鹿らしい","ばからしい","ば.か","absurd, foolish.","彼女は馬鹿らしい質問をされていらいらした。","She got rattled by the stupid question.","競馬, 出馬, 牡鹿, 親馬鹿"
"塵取り","ちりとり","ちり.と","dustpan.","","","微塵, 塵紙, 取材, 微塵切り, 受け取る, 取り替える, 取り上げる"
"化合","かごう","か.ごう","chemical combination, compound.","工場では複雑な化学化合物を製造している。","The plants manufacture complex chemical compounds.","文化, 化粧, 化学, 変化, 都合, 試合, 合併, 間に合う"
"家来","けらい","け.らい","retainer, vassal.","ハンプティダンプティ、壁の上に座って、ハンプティダンプティ、ドシンと落ちた。王様の馬のみんなも王様の家来のみんなもハンプティを元に戻せなかった。","Humpty Dumpty sat on a wall. Humpty Dumpty had a great fall. All the king's horses and all the king's men couldn't put Humpty Dumpty together again.","家族, 家賃, 家庭, 来月, 来週, 来年, 出来事"
"既婚","きこん","き.こん","married, married person.","既婚女性が家や夫や子供たちの面倒を見ることがどんなことか、彼女は知っていた。","She knew what it was like for married women to look after houses, husbands and children.","既成, 既存, 既製, 結婚, 離婚, 婚約, 未婚, 新婚"
"首飾り","くびかざり","くび.かざ","necklace, choker.","彼女は高価な首飾りをしています。","She is wearing an expensive necklace.","首相, 首都, 手首, 首脳, 装飾, 服飾, 着飾る"
"民俗","みんぞく","みん.ぞく","folk customs, folkways.","","","市民, 国民, 住民, 農民, 民間, 風俗, 俗語, 通俗的, 公序良俗"
"壕","ごう","ごう","moat, fosse.","","",""
"押し込む","おしこむ","お..こ","to push into, to cram into.","ピストルを持った男が彼をせきたてて車に押し込んだ。","A man with a gun urged him into the car.","押収, 押し入れ, 意気込む, 申し込む, 突っ込む, 飛び込む, 押し付ける"
"獲物","えもの","え.もの","prey, catch.","ワシは獲物めがけて急降下した。","The eagle dived at its prey.","獲得, 乱獲, 捕獲, 漁獲, 建物, 動物, 物質, 荷物, 果物"
"共鳴","きょうめい","きょう.めい","resonance, sympathy (with a view, idea, etc.).","我々は共鳴する点がおおい。","We have a lot of sympathies in common.","共通, 共同, 公共, 悲鳴, 共働き"
"仕掛ける","しかける","し.か","to start, to begin.","彼はその動物をとらえるためにわなをしかけた。","He set a trap to catch the animal.","仕事, 仕方, 奉仕, 仕組み, 仕上げ, 心掛け, 手掛かり, 大掛かり"
"真上","まうえ","ま.うえ","right above, just above.","ガラス製のシャンデリアがテーブルの真上に下がっていた。","A crystal chandelier was hanging over the table.","写真, 真剣, 上手, 上着, 真ん中, 真っ赤, 真っ直ぐ, 申し上げる"
"帯びる","おびる","お","to wear (a sword, decoration, etc.), to carry.","私は重大使命をおびている。","I am charged with an important mission.","熱帯, 地帯, 包帯"
"蜜","みつ","みつ","nectar, honey.","口の中には蜜、心の中には毒。","Honey in the mouth and poison in the heart.",""
"化繊","かせん","か.せん","synthetic fiber, synthetic fibre.","","","文化, 化粧, 化学, 変化, 繊維, 繊細, 合繊, 合成繊維"
"寄与","きよ","き.よ","contribution, service.","軍縮は必ずや平和に寄与する。","Disarmament is sure to make for peace.","寄付, 給与, 与党, 贈与, 授与, 年寄り, 片寄る"
"読み上げる","よみあげる","よ..あ","to read out, to read aloud.","私は彼らに向かってそれを読み上げる以外に仕方がなかった。","I had no choice but to read it out to them.","読書, 読者, 上手, 上着, 句読点, 申し上げる"
"何気無い","なにげない","なに.げ.な","casual, unconcerned.","何気なく言った言葉も誰かを傷つけることがある。","A casual remark can hurt someone.","何時, 元気, 気配, 湯気, 気質, 天気, 無理, 無事, 無料, 如何にも, ご無沙汰"
"学芸","がくげい","がく.げい","arts and sciences, liberal arts.","大抵の学芸は、最初に基礎をしっかりやっておかないと、その先スムーズに身に付けることができません。","With most of the arts, if you don't get the basics down properly then it is difficult to acquire further skills.","学生, 学校, 大学, 芸術, 芸能, 園芸, 文芸, 工芸, 小学校"
"採択","さいたく","さい.たく","adoption, selection.","その委員会はその提案を採択した。","The committee adopted the plan.","採点, 採用, 採算, 採決, 選択, 択一, 選択肢, 二者択一"
"写し","うつし","うつ","copy, duplicate.","その写しは原本と合っている。","The copy agrees with the original.","写真, 写生, 複写"
"捕鯨","ほげい","ほ.げい","whaling, whale hunting.","国際的批判に直面して捕鯨をやめた国がいくつかある。","Some countries have stopped whaling in the face of international criticism.","逮捕, 捕虜, 鯨肉, 白鯨"
"情け深い","なさけぶかい","なさ..ぶか","tender-hearted, compassionate.","","","感情, 事情, 情報, 深刻, 深夜"
"過密","かみつ","か.みつ","overcrowding, congestion.","彼は過密スケジュールを都合して、私の舞台を見に来てくれた。","He organized his overcrowded schedule and managed to come to see my performance.","過去, 通過, 秘密, 密接, 精密, 密集, 通り過ぎる"
"起伏","きふく","き.ふく","undulation, ups and downs.","","","起床, 起源, 降伏, 伏線, 待ち伏せ"
"申し分","もうしぶん","もう..ぶん","complaint, protest.","その人が申し分がないからといって、恋に落ちるわけではない。","You don't fall in love with somebody because he's perfect.","申請, 申告, 自分, 大分, 半分, 申し訳, 申し上げる"
"溶液","ようえき","よう.えき","solution (liquid).","リトマス紙で溶液の液性（酸性、中性、塩基性）を調べるときは、リトマス紙をすべて溶液に浸すのではなく、紙の先端の部分だけを浸します。","When investigating the pH (acidic, neutral, alkaline) of a liquid, don't soak the litmus paper completely in the liquid but just put the end of the paper in it.","溶岩, 血液, 液体, 溶け込む, 血液検査"
"風車","ふうしゃ","ふう.しゃ","windmill, wind turbine.","オランダを訪問するまで、風車を見たことがなかった。","I had never seen a windmill until I visited the Netherlands.","台風, 風邪, 風呂, 風景, 歯車, 電車, 扇風機, 自転車, 自動車"
"粥","かゆ","かゆ","thin rice porridge, watery cooked rice.","若いときは貧乏でかゆをすすって暮らした。","When he was young, he was so poor that he virtually had to live on gruel.",""
"原文","げんぶん","げん.ぶん","original text, sic.","あの翻訳は原文に忠実だそうだ。","That translation is said to be true to the original.","原因, 原稿, 原理, 文章, 注文, 文字, 作文"
"産休","さんきゅう","さん.きゅう","maternity leave, paternity leave.","９月３０日から１０月１４日まで産休を取ります。","I'm taking maternity leave from September 30th to October 14th.","産業, 生産, 土産, 休暇, 休憩, 休業, お土産, 夏休み"
"金槌","かなづち","かな.づち","hammer, hopeless swimmer.","彼女は金づちで鏡を粉々にしました。","She shattered the mirror with a hammer.","針金, 賃金, 相槌, 小槌, 金曜日, 打ち出の小槌"
"産後","さんご","さん.ご","after childbirth, postpartum.","","","産業, 生産, 土産, 午後, 後者, お土産"
"目付き","めつき","め.つ","look (in someone's eyes), expression (of the eyes).","彼女は悩ましい目つきで僕を見た。","She looked at me seductively.","注目, 面目, 駄目, 目的, 寄付, 日付, 受付, 見付ける, 片付ける"
"大便","だいべん","だい.べん","feces, faeces.","","","大学, 大勢, 大人, 便利, 郵便, 不便, 大使館, 大好き, 郵便局"
"不評","ふひょう","ふ.ひょう","bad reputation, poor reception.","国会は多分この不評の法律を改正するだろう。","The Diet is likely to amend this unpopular law.","不便, 不安, 不幸, 不正, 評価, 評判, 批評, 評論, 不自由"
"夜具","やぐ","や.ぐ","bedding, bedclothes.","母はひろしの夜具をぐいと引き剥がした。","Mother yanked the bedclothes off Hiroshi.","今夜, 夜中, 徹夜, 道具, 玩具, 具合, 家具, 具体, 夜明け"
"押し寄せる","おしよせる","お..よ","to advance on, to close in.","ダムが切れて流域に大水が押し寄せた。","The dam gave way and sent a great flush of water down the valley.","押収, 寄付, 年寄り, 片寄る, 押し入れ, 押し付ける"
